Date,Open,High,Low,Close,Adj Close,Volume
2013-02-01,101.889999,107.500000,101.449997,105.430000,100.110123,40634500
2013-03-01,105.110001,109.660004,95.300003,98.199997,93.244980,57017300
2013-04-01,98.410004,99.529999,90.610001,94.010002,89.382195,52393800
2013-05-01,93.660004,103.050003,91.839996,96.339996,91.597496,59260100
2013-06-01,96.510002,103.470001,94.599998,98.580002,93.727242,49814600
2013-07-01,98.720001,108.980003,97.540001,106.000000,100.937294,71213000
2013-08-01,106.790001,113.339996,106.540001,107.360001,102.232323,38235000
2013-09-01,108.449997,118.309998,106.379997,114.110001,108.659935,44708100
2013-10-01,114.239998,133.839996,111.250000,131.000000,124.915047,54868600
2013-11-01,131.770004,140.550003,130.250000,138.699997,132.257401,53710900
2013-12-01,139.149994,144.130005,136.270004,143.770004,137.091919,39650000
2014-01-01,142.899994,144.389999,131.080002,133.320007,127.263847,49310800
2014-02-01,132.929993,136.979996,128.169998,133.330002,127.273407,42809000
2014-03-01,132.050003,141.169998,131.300003,132.559998,126.538361,58270900
2014-04-01,133.000000,137.770004,130.639999,136.250000,130.202957,41988800
2014-05-01,136.360001,144.850006,135.009995,144.160004,137.761963,34184600
2014-06-01,144.309998,151.889999,138.300003,151.380005,144.661514,41912400
2014-07-01,152.000000,155.309998,146.639999,146.880005,140.562851,26814300
2014-08-01,146.630005,151.070007,145.080002,147.880005,141.519836,21122300
2014-09-01,148.720001,163.839996,148.369995,161.449997,154.506165,39482000
2014-10-01,161.000000,169.000000,148.809998,167.399994,160.409531,47932200
2014-11-01,167.149994,179.789993,165.710007,178.179993,170.739380,26629100
2014-12-01,178.789993,183.509995,163.570007,173.660004,166.408127,48210600
2015-01-01,173.779999,181.490005,168.880005,169.110001,162.229645,37724500
2015-02-01,169.300003,180.050003,168.029999,176.979996,169.779419,28369100
2015-03-01,176.979996,178.600006,163.600006,165.449997,158.718552,36393000
2015-04-01,165.020004,175.300003,164.279999,169.570007,162.858978,37374400
2015-05-01,170.000000,178.789993,168.460007,173.220001,166.364517,23281100
2015-06-01,173.869995,185.190002,169.960007,170.399994,163.656143,40967300
2015-07-01,172.110001,172.600006,162.380005,171.419998,164.861404,30144400
2015-08-01,171.460007,173.000000,130.130005,150.610001,144.847595,38284900
2015-09-01,147.979996,155.630005,140.009995,143.979996,138.471283,49886000
2015-10-01,143.880005,161.699997,141.720001,156.050003,150.332352,35448000
2015-11-01,156.289993,164.940002,156.289993,158.539993,152.731140,29821400
2015-12-01,159.410004,160.669998,140.889999,148.990005,143.531036,52038300
2016-01-01,146.410004,147.000000,119.709999,132.880005,128.229355,48530900
2016-02-01,131.610001,139.529999,122.779999,136.880005,132.089325,40629500
2016-03-01,138.160004,164.839996,137.300003,162.720001,157.024918,46063400
2016-04-01,162.309998,169.300003,160.729996,165.110001,159.612335,25501700
2016-05-01,165.600006,168.179993,156.910004,164.970001,159.477036,28169600
2016-06-01,163.899994,166.500000,145.000000,151.779999,146.726166,43377200
2016-07-01,154.470001,163.639999,150.000000,161.899994,156.900406,26788000
2016-08-01,162.000000,169.570007,158.619995,164.929993,159.836868,22895200
2016-09-01,165.500000,177.360001,158.199997,174.679993,169.285751,40949300
2016-10-01,173.860001,176.350006,168.000000,174.320007,169.346939,26546500
2016-11-01,174.250000,192.580002,170.160004,191.669998,186.201965,32896500
2016-12-01,192.000000,201.570007,185.679993,186.199997,180.888000,43156800
2017-01-01,186.570007,196.419998,184.300003,189.110001,184.089691,30674300
2017-02-01,189.279999,195.570007,183.869995,192.979996,187.856949,27139600
2017-03-01,194.889999,198.600006,184.300003,195.149994,189.969345,46305800
2017-04-01,195.860001,199.169998,182.889999,189.699997,185.047714,34961000
2017-05-01,189.910004,195.940002,186.000000,193.839996,189.086197,27192100
2017-06-01,194.580002,218.360001,193.940002,217.330002,212.000107,41241800
2017-07-01,218.490005,219.990005,206.220001,208.029999,203.410309,27704200
2017-08-01,208.960007,215.149994,203.130005,214.380005,209.619324,22556200
2017-09-01,215.119995,226.339996,209.669998,225.580002,220.570557,30019200
2017-10-01,225.509995,231.350006,217.770004,225.809998,221.313385,24839600
2017-11-01,227.000000,233.889999,214.169998,231.460007,226.850891,26265600
2017-12-01,231.720001,255.110001,226.169998,249.539993,244.570816,37142800
2018-01-01,250.830002,274.660004,250.000000,262.480011,257.791809,36792400
2018-02-01,258.149994,265.670013,226.199997,246.410004,242.008835,38534500
2018-03-01,246.350006,258.000000,228.899994,240.110001,235.821350,45507000
2018-04-01,239.190002,257.470001,231.710007,247.199997,243.290573,31447100
2018-05-01,247.229996,256.299988,236.610001,249.119995,245.180206,28517700
2018-06-01,251.570007,266.670013,222.440002,227.059998,223.469070,43105300
2018-07-01,225.369995,248.619995,225.259995,245.869995,242.620804,32080800
2018-08-01,245.699997,252.289993,238.779999,243.949997,240.726196,25492700
2018-09-01,243.899994,259.250000,237.509995,240.789993,237.607941,40372500
2018-10-01,242.479996,243.550003,207.899994,220.339996,218.003769,40076300
2018-11-01,221.000000,231.850006,218.350006,229.000000,226.571960,27046900
2018-12-01,232.660004,234.490005,150.940002,161.330002,159.619446,82428200
2019-01-01,158.520004,179.190002,156.960007,177.570007,176.219894,46269700
2019-02-01,178.300003,187.039993,173.770004,181.000000,179.623810,33895100
2019-03-01,182.020004,185.309998,167.610001,181.410004,180.030685,50444200
2019-04-01,182.270004,199.320007,182.220001,189.460007,188.729156,36377900
2019-05-01,189.729996,190.580002,153.789993,154.279999,153.684860,42533100
2019-06-01,151.160004,169.539993,150.679993,164.190002,163.556625,54981000
2019-06-28,164.229996,166.389999,164.000000,164.190002,164.190002,5312095
