Date,Open,High,Low,Close,Adj Close,Volume
2018-12-06,116.309998,117.379997,114.099998,116.839996,115.057755,5191700
2018-12-07,116.370003,116.980003,115.379997,115.820000,114.053322,4615500
2018-12-10,116.400002,116.620003,114.459999,116.190002,114.417679,4150600
2018-12-11,116.900002,118.190002,116.680000,117.290001,115.500893,5545100
2018-12-12,118.339996,118.589996,116.410004,117.000000,115.215324,4889700
2018-12-13,117.139999,118.889999,117.110001,118.349998,116.544724,6181200
2018-12-14,117.320000,117.550003,113.669998,113.949997,112.211838,7404200
2018-12-17,114.370003,115.070000,112.199997,112.870003,111.148323,6015300
2018-12-18,113.220001,113.529999,110.750000,111.839996,110.134026,5846200
2018-12-19,112.629997,113.190002,109.629997,110.040001,108.361488,6915400
2018-12-20,110.199997,111.930000,109.199997,110.209999,108.528893,8468300
2018-12-21,110.959999,114.160004,108.809998,109.419998,107.750938,13263600
2018-12-24,110.129997,111.089996,105.959999,106.029999,104.412659,3354000
2018-12-26,106.220001,108.440002,105.029999,108.330002,106.677567,4537000
2018-12-27,107.769997,109.470001,106.029999,109.419998,107.750938,5175900
2018-12-28,110.089996,111.099998,109.220001,110.360001,108.676605,5410300
2018-12-31,110.580002,111.089996,109.320000,110.480003,108.794777,5019100
2019-01-02,109.150002,110.019997,108.230003,109.279999,107.613075,4835400
2019-01-03,108.910004,110.150002,108.050003,108.260002,106.608643,5975100
2019-01-04,109.540001,110.599998,108.239998,110.480003,108.794777,6293900
2019-01-07,110.010002,110.379997,108.650002,109.529999,107.859261,5220300
2019-01-08,110.139999,110.800003,109.419998,110.580002,108.893250,6407700
2019-01-09,110.330002,110.870003,107.489998,107.489998,105.850380,8521300
2019-01-10,107.410004,108.339996,107.360001,108.150002,106.500320,7905000
2019-01-11,107.860001,108.500000,107.639999,108.160004,106.510162,5939000
2019-01-14,107.849998,107.959999,106.959999,107.320000,105.682976,5804600
2019-01-15,107.459999,109.070000,106.730003,108.989998,107.327507,4508000
2019-01-16,108.989998,109.050003,107.699997,108.339996,106.687416,4953500
2019-01-17,108.139999,109.470001,108.089996,109.220001,107.553993,4612200
2019-01-18,109.970001,110.300003,109.169998,110.070000,108.391029,5142700
2019-01-22,109.860001,110.230003,108.779999,109.910004,108.233475,5298200
2019-01-23,109.680000,110.790001,109.510002,110.730003,109.040962,5197400
2019-01-24,110.309998,110.309998,108.410004,109.500000,107.829727,4478000
2019-01-25,110.150002,110.589996,109.040001,109.349998,107.682014,5074800
2019-01-28,108.959999,109.599998,108.000000,108.820000,107.160095,4055900
2019-01-29,108.930000,109.620003,108.510002,109.000000,107.337349,4301500
2019-01-30,108.940002,111.239998,108.540001,110.820000,109.129585,5023800
2019-01-31,110.970001,112.900002,110.209999,112.669998,110.951370,6183400
2019-02-01,112.949997,113.279999,111.449997,112.190002,110.478691,5010500
2019-02-04,112.209999,113.400002,111.849998,113.089996,111.364960,3665000
2019-02-05,113.029999,113.540001,112.489998,112.900002,111.177864,4593400
2019-02-06,113.410004,113.580002,112.300003,113.050003,111.325577,4209400
2019-02-07,112.820000,113.160004,112.160004,113.089996,111.364960,4227700
2019-02-08,112.930000,113.040001,111.930000,113.019997,111.296028,3868300
2019-02-11,113.160004,113.580002,112.639999,112.970001,111.246796,4851100
2019-02-12,113.230003,114.500000,112.220001,113.790001,112.054291,6765300
2019-02-13,114.110001,114.730003,113.629997,114.120003,112.379250,5528000
2019-02-14,113.000000,113.000000,111.879997,112.589996,110.872589,6359200
2019-02-15,115.849998,116.279999,114.110001,115.910004,114.141953,8889500
2019-02-19,116.800003,116.970001,115.199997,115.930000,114.161644,5596100
2019-02-20,115.750000,116.639999,115.410004,115.830002,114.063171,6038900
2019-02-21,115.500000,116.930000,115.470001,116.099998,114.329048,4825900
2019-02-22,116.110001,116.769997,115.589996,116.760002,114.978981,4865400
2019-02-25,117.169998,117.300003,115.709999,116.059998,114.289658,3755900
2019-02-26,116.370003,116.500000,115.430000,115.970001,114.201035,4074600
2019-02-27,115.540001,115.699997,114.410004,115.370003,113.610184,4175100
2019-02-28,114.739998,116.220001,114.209999,115.639999,114.799477,5586300
2019-03-01,115.860001,116.370003,115.230003,116.180000,115.335556,3629100
2019-03-04,116.550003,116.930000,115.500000,116.169998,115.325623,4383100
2019-03-05,115.980003,116.820000,115.660004,116.029999,115.186646,3785400
2019-03-06,115.779999,116.830002,115.580002,116.660004,115.812065,4770700
2019-03-07,116.209999,117.330002,115.699997,116.099998,115.256134,4857800
2019-03-08,115.830002,116.260002,114.260002,115.230003,114.392464,5003300
2019-03-11,115.300003,116.709999,114.980003,116.589996,115.742569,4821600
2019-03-12,116.750000,117.209999,116.010002,116.570000,115.722717,4356400
2019-03-13,116.879997,117.559998,116.459999,116.580002,115.732651,5968600
2019-03-14,116.860001,116.980003,115.449997,115.500000,114.660500,8986600
2019-03-15,115.680000,116.529999,115.370003,115.660004,114.819336,18194200
2019-03-18,116.169998,117.389999,116.050003,117.269997,116.417625,9476000
2019-03-19,117.360001,118.750000,117.250000,118.089996,117.231667,6751700
2019-03-20,118.070000,119.480003,117.349998,118.320000,117.459999,5733500
2019-03-21,118.010002,119.669998,118.010002,119.440002,118.571861,4305600
2019-03-22,119.500000,121.290001,119.449997,120.720001,119.842560,6668100
2019-03-25,120.260002,121.290001,120.080002,120.849998,119.971611,4275400
2019-03-26,121.459999,122.160004,121.260002,122.019997,121.133102,4583000
2019-03-27,122.459999,123.190002,121.190002,121.889999,121.004051,5318500
2019-03-28,121.889999,122.470001,121.589996,121.839996,120.954414,3694700
2019-03-29,122.290001,122.760002,121.269997,122.550003,121.659256,5758800
2019-04-01,122.589996,122.889999,121.589996,122.000000,121.113251,5025700
2019-04-02,121.900002,122.260002,121.559998,121.680000,120.795578,3242600
2019-04-03,121.680000,122.230003,120.739998,121.559998,120.676445,4534400
2019-04-04,121.809998,122.129997,121.169998,121.470001,120.587105,3022500
2019-04-05,121.349998,121.669998,120.820000,121.620003,120.736015,3971500
2019-04-08,121.720001,122.040001,121.209999,122.000000,121.113251,3140100
2019-04-09,121.739998,122.199997,120.849998,122.169998,121.282013,3864400
2019-04-10,122.349998,122.699997,121.660004,122.040001,121.152962,2681100
2019-04-11,122.360001,122.750000,121.169998,121.669998,120.785652,3399700
2019-04-12,121.529999,122.330002,121.150002,122.230003,121.341583,3501100
2019-04-15,122.440002,124.000000,122.360001,123.660004,122.761192,4419800
2019-04-16,123.220001,123.820000,121.889999,122.410004,121.520279,5263700
2019-04-17,125.000000,127.110001,123.839996,127.010002,126.086838,7318200
2019-04-18,128.229996,128.259995,126.730003,127.089996,126.166252,6331200
2019-04-22,126.769997,127.239998,125.879997,126.440002,125.520981,3707000
2019-04-23,126.680000,127.540001,126.120003,127.089996,126.166252,4464100
2019-04-24,127.410004,127.980003,126.669998,126.919998,125.997490,3517200
2019-04-25,125.650002,126.400002,125.180000,126.129997,125.213234,4433700
2019-04-26,126.519997,127.250000,126.120003,126.400002,125.481270,3033800
2019-04-29,126.139999,126.959999,126.019997,126.690002,125.769165,2793400
2019-04-30,127.050003,128.389999,126.339996,128.050003,127.119278,4963600
2019-05-01,127.849998,128.000000,127.010002,127.239998,126.315163,3810800
2019-05-02,127.239998,127.550003,126.169998,126.830002,125.908150,2875900
2019-05-03,127.099998,128.179993,126.919998,127.669998,126.742035,2854900
2019-05-06,127.300003,127.629997,126.760002,127.269997,126.344940,2883900
2019-05-07,126.639999,126.949997,125.180000,125.980003,125.064323,3558900
2019-05-08,125.800003,126.739998,124.949997,126.019997,125.104027,3844700
2019-05-09,125.769997,126.540001,124.849998,126.050003,125.133820,3127200
2019-05-10,126.139999,128.279999,125.620003,128.009995,127.079559,3720400
2019-05-13,127.019997,127.940002,126.629997,127.160004,126.235748,4297200
2019-05-14,127.559998,128.509995,127.290001,127.410004,126.483932,5150300
2019-05-15,127.099998,129.869995,127.099998,129.350006,128.409836,3751900
2019-05-16,129.369995,130.750000,128.759995,130.270004,129.323151,4812900
2019-05-17,129.919998,130.869995,129.649994,130.509995,129.561386,4011700
2019-05-20,130.039993,130.449997,129.550003,129.990005,129.045181,3965600
2019-05-21,130.580002,130.580002,128.850006,129.050003,128.112015,4080800
2019-05-22,129.100006,130.639999,128.949997,130.070007,129.124603,3588000
2019-05-23,129.600006,130.899994,129.509995,129.970001,129.025330,3901400
2019-05-24,130.330002,130.479996,128.960007,129.500000,128.558731,2702700
2019-05-28,129.500000,129.899994,127.360001,127.629997,126.702324,8806000
2019-05-29,127.580002,128.309998,126.839996,128.169998,127.238403,5502700
2019-05-30,128.149994,128.910004,127.779999,128.610001,127.675209,2710300
2019-05-31,128.000000,128.449997,126.989998,128.000000,127.069641,4191200
2019-06-03,127.860001,129.160004,127.489998,128.979996,128.042511,3588700
2019-06-04,129.750000,129.809998,128.020004,129.070007,128.131866,4242400
2019-06-05,129.220001,131.600006,128.860001,131.389999,130.434998,5084200
2019-06-06,131.080002,132.270004,130.559998,131.979996,131.979996,5528000
2019-06-07,132.839996,134.710007,132.589996,133.470001,133.470001,6332700
2019-06-10,133.179993,133.679993,132.360001,133.589996,133.589996,2957900
2019-06-11,134.059998,134.339996,132.690002,133.199997,133.199997,3553600
2019-06-12,134.009995,134.440002,132.660004,133.139999,133.139999,3302800
2019-06-13,133.449997,133.789993,131.850006,132.940002,132.940002,2851400
2019-06-14,133.009995,133.539993,132.559998,132.729996,132.729996,3291800
2019-06-17,132.720001,133.240005,131.889999,132.520004,132.520004,2725800
2019-06-18,134.419998,134.419998,131.860001,132.059998,132.059998,4378200
2019-06-19,132.059998,133.289993,131.330002,132.850006,132.850006,4349900
2019-06-20,133.869995,134.449997,133.339996,134.160004,134.160004,3847500
2019-06-21,134.160004,134.559998,133.630005,133.960007,133.960007,7696300
2019-06-24,134.649994,135.240005,133.940002,134.139999,134.139999,3685800
2019-06-25,133.979996,134.479996,133.539993,133.809998,133.809998,4176300
2019-06-26,133.059998,133.770004,132.300003,132.320007,132.320007,6024100
2019-06-27,132.250000,132.440002,131.380005,131.690002,131.690002,4750900
2019-06-28,132.279999,132.410004,130.759995,131.130005,131.130005,6318500
