Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,93.540001,94.320000,91.800003,93.150002,87.353294,13900800
2011-01-10,93.010002,97.000000,92.250000,95.830002,89.866501,14075900
2011-01-17,96.309998,96.790001,92.790001,93.339996,87.531456,7730100
2011-01-24,93.120003,94.839996,90.180000,90.480003,84.849464,12153600
2011-01-31,91.000000,93.959999,90.010002,91.739998,86.031036,17231000
2011-02-07,91.839996,95.889999,91.000000,95.419998,89.482018,10622400
2011-02-14,95.029999,98.519997,93.809998,98.320000,92.201538,14423700
2011-02-21,96.050003,96.199997,87.540001,89.879997,84.286789,17416800
2011-02-28,91.010002,91.019997,86.320000,88.690002,83.170860,18436400
2011-03-07,88.879997,91.330002,87.110001,90.709999,85.065140,15798400
2011-03-14,89.720001,90.400002,85.029999,89.279999,83.724129,24734400
2011-03-21,90.370003,91.059998,87.050003,90.279999,84.777756,10880100
2011-03-28,91.089996,96.500000,90.599998,95.000000,89.210091,12796300
2011-04-04,95.010002,95.419998,90.820000,91.160004,85.604149,8761100
2011-04-11,91.300003,94.669998,90.660004,92.580002,86.937607,12947300
2011-04-18,91.339996,94.230003,91.099998,93.940002,88.214706,7689200
2011-04-25,93.750000,96.250000,92.900002,95.669998,89.839272,7806400
2011-05-02,96.250000,96.889999,91.800003,95.650002,89.820503,12259200
2011-05-09,95.599998,96.500000,93.500000,93.580002,87.876640,10797300
2011-05-16,93.379997,94.650002,92.050003,93.820000,88.102043,9304200
2011-05-23,92.559998,92.690002,90.800003,91.900002,86.299049,9439900
2011-05-30,92.629997,94.389999,89.900002,90.150002,84.655701,9920400
2011-06-06,89.989998,90.559998,84.790001,85.379997,80.176422,15446800
2011-06-13,85.370003,88.000000,84.949997,86.989998,81.688301,11760200
2011-06-20,86.830002,93.449997,81.220001,91.870003,86.399307,20257700
2011-06-27,91.970001,96.830002,91.610001,96.519997,90.772438,10520600
2011-07-04,96.169998,98.660004,95.199997,97.559998,91.750511,9424300
2011-07-11,96.750000,96.750000,91.260002,92.199997,86.709663,13661800
2011-07-18,91.800003,94.070000,90.050003,92.790001,87.264580,11963500
2011-07-25,91.699997,92.349998,86.330002,86.879997,81.706459,16972000
2011-08-01,88.050003,88.050003,80.180000,82.360001,77.455635,21992700
2011-08-08,80.339996,81.910004,75.129997,80.480003,75.687584,23151000
2011-08-15,81.199997,81.980003,72.889999,73.160004,68.803474,17456400
2011-08-22,74.919998,77.440002,72.160004,75.720001,71.211029,17593900
2011-08-29,76.669998,80.709999,74.459999,74.900002,70.439888,13538700
2011-09-05,72.430000,76.639999,71.330002,73.400002,69.029182,12403300
2011-09-12,72.389999,77.919998,71.540001,76.400002,71.973221,15541200
2011-09-19,74.989998,76.839996,64.550003,67.300003,63.400482,25836700
2011-09-26,68.099998,71.620003,67.620003,67.680000,63.758457,18048400
2011-10-03,66.900002,72.519997,64.070000,71.059998,66.942604,20583900
2011-10-10,72.459999,76.129997,72.010002,75.739998,71.351456,12376900
2011-10-17,75.470001,79.919998,73.470001,79.339996,74.742859,13854500
2011-10-24,79.900002,85.750000,79.199997,84.250000,79.368355,17185500
2011-10-31,83.419998,84.160004,78.610001,82.010002,77.258163,10615800
2011-11-07,82.040001,83.129997,78.849998,82.230003,77.465416,9300100
2011-11-14,81.620003,83.449997,79.680000,81.220001,76.513924,10266300
2011-11-21,79.519997,80.000000,76.059998,76.080002,71.671761,6692500
2011-11-28,78.760002,83.459999,78.309998,82.139999,77.380630,13612000
2011-12-05,83.860001,84.660004,82.019997,83.239998,78.416885,11726800
2011-12-12,81.940002,86.370003,76.949997,84.889999,80.097542,24524700
2011-12-19,84.750000,85.419998,80.910004,84.919998,80.125862,10073700
2011-12-26,84.820000,85.410004,82.779999,83.510002,78.795448,5449900
2012-01-02,85.470001,86.059998,82.790001,85.489998,80.663673,8028700
2012-01-09,85.839996,91.400002,85.239998,90.370003,85.268158,14102100
2012-01-16,90.139999,93.519997,89.070000,91.570000,86.400421,9844000
2012-01-23,91.739998,93.500000,89.669998,92.949997,87.702515,8427900
2012-01-30,92.110001,94.540001,90.419998,94.540001,89.202766,8381400
2012-02-06,94.559998,95.599998,93.599998,95.269997,89.891541,8480300
2012-02-13,95.800003,97.190002,92.510002,92.989998,87.740250,13144200
2012-02-20,93.110001,93.150002,89.839996,90.239998,85.145508,9306200
2012-02-27,89.529999,92.430000,89.419998,90.779999,85.655022,10429700
2012-03-05,90.580002,92.190002,88.029999,91.790001,86.608002,9150300
2012-03-12,91.830002,95.080002,90.360001,94.339996,89.143143,9574200
2012-03-19,95.870003,96.889999,90.389999,92.379997,87.291115,18481100
2012-03-26,93.150002,93.290001,89.900002,91.959999,86.894257,11904800
2012-04-02,92.040001,92.849998,90.029999,90.389999,85.410728,6172000
2012-04-09,88.900002,90.349998,86.419998,88.029999,83.180725,11744500
2012-04-16,88.570000,90.849998,87.739998,89.669998,84.730408,9708100
2012-04-23,88.650002,89.830002,86.199997,88.239998,83.379189,9609200
2012-04-30,88.290001,89.830002,87.570000,89.300003,84.380798,8611400
2012-05-07,88.239998,90.120003,86.169998,87.800003,82.963432,9844000
2012-05-14,86.830002,89.500000,84.860001,85.070000,80.383812,11133900
2012-05-21,85.010002,90.500000,84.900002,89.279999,84.361908,8976800
2012-05-28,89.669998,91.430000,85.089996,85.250000,80.553886,7998200
2012-06-04,85.190002,88.360001,83.800003,87.570000,82.746094,10991200
2012-06-11,88.169998,88.349998,85.570000,87.629997,82.802780,10910100
2012-06-18,87.400002,92.309998,86.790001,90.540001,85.691666,16050200
2012-06-25,89.570000,91.610001,87.129997,91.610001,86.704384,9483200
2012-07-02,91.589996,92.800003,89.550003,91.279999,86.392052,5575600
2012-07-09,91.070000,92.570000,88.930000,92.349998,87.404755,8489800
2012-07-16,92.070000,93.169998,89.980003,90.080002,85.256287,7969800
2012-07-23,88.690002,91.809998,86.220001,90.889999,86.022942,11624800
2012-07-30,90.519997,91.209999,87.040001,89.820000,85.010231,8407300
2012-08-06,90.330002,90.800003,87.230003,87.800003,83.098412,7368500
2012-08-13,87.690002,90.459999,87.040001,90.000000,85.180603,8991900
2012-08-20,89.639999,91.120003,88.180000,89.070000,84.300400,7175100
2012-08-27,89.180000,89.260002,86.870003,87.629997,82.937500,7916700
2012-09-03,87.370003,88.110001,85.309998,87.379997,82.700905,12186800
2012-09-10,87.190002,90.919998,87.110001,90.150002,85.461998,10254600
2012-09-17,89.709999,90.089996,84.150002,84.389999,80.001541,22091300
2012-09-24,84.000000,85.849998,83.919998,84.620003,80.219582,12938800
2012-10-01,84.930000,87.480003,84.209999,86.470001,81.973366,10241300
2012-10-08,86.339996,92.500000,85.550003,90.400002,85.699020,19420100
2012-10-15,90.510002,94.260002,90.209999,92.110001,87.320084,12327800
2012-10-22,92.120003,92.250000,90.070000,90.690002,85.973938,8489600
2012-10-29,90.940002,93.980003,90.620003,92.639999,87.822533,4966500
2012-11-05,92.470001,93.790001,89.320000,89.730003,85.063858,7391500
2012-11-12,89.730003,91.500000,85.150002,86.129997,81.651047,10174200
2012-11-19,87.050003,88.059998,85.800003,87.730003,83.167885,6188600
2012-11-26,87.120003,91.160004,87.120003,89.529999,85.012444,10845100
2012-12-03,89.980003,89.980003,87.989998,89.360001,84.851021,7357700
2012-12-10,89.389999,91.489998,89.019997,90.089996,85.544159,9309100
2012-12-17,90.400002,95.440002,90.360001,92.739998,88.060440,17469900
2012-12-24,92.709999,92.970001,90.150002,90.389999,85.829041,4073600
2012-12-31,90.330002,95.190002,90.050003,94.910004,90.120956,6696200
2013-01-07,94.410004,97.779999,94.160004,97.400002,92.485344,8953400
2013-01-14,97.360001,100.570000,97.209999,99.820000,94.783226,10604100
2013-01-21,99.540001,102.860001,99.260002,102.570000,97.394455,7785200
2013-01-28,102.839996,103.139999,100.680000,102.760002,97.574875,10930800
2013-02-04,102.440002,107.500000,102.440002,106.410004,101.040710,15720600
2013-02-11,106.010002,107.449997,105.440002,106.419998,101.050179,8786100
2013-02-18,106.610001,107.389999,104.250000,105.820000,100.480453,5196500
2013-02-25,106.330002,107.000000,102.330002,105.379997,100.062660,9713000
2013-03-04,105.279999,109.480003,104.599998,107.800003,102.360558,7417700
2013-03-11,107.690002,109.660004,106.000000,109.070000,103.700844,7600000
2013-03-18,107.830002,108.410004,95.300003,98.480003,93.632172,30554700
2013-03-25,98.510002,98.660004,96.080002,98.199997,93.365967,9995800
2013-04-01,98.410004,99.529999,94.199997,95.500000,90.798859,11949100
2013-04-08,95.430000,98.230003,94.669998,96.330002,91.588005,10865100
2013-04-15,95.589996,96.089996,90.610001,92.389999,87.841957,14562200
2013-04-22,92.669998,96.150002,90.949997,94.180000,89.543823,11157500
2013-04-29,94.449997,95.139999,91.839996,94.519997,89.867096,10978300
2013-05-06,94.919998,102.099998,94.739998,100.120003,95.191437,17642100
2013-05-13,99.839996,100.870003,98.720001,100.050003,95.124870,10022800
2013-05-20,100.059998,103.050003,97.349998,97.820000,93.004639,12631100
2013-05-27,98.820000,99.099998,95.879997,96.339996,91.597496,11845700
2013-06-03,96.510002,99.839996,95.639999,99.779999,94.868156,12470500
2013-06-10,99.860001,100.750000,97.099998,99.120003,94.240669,7654400
2013-06-17,100.129997,103.470001,94.669998,96.459999,91.852928,17774500
2013-06-24,95.370003,99.589996,94.599998,98.580002,93.871658,11915200
2013-07-01,98.720001,99.730003,97.540001,98.959999,94.233513,5557000
2013-07-08,99.180000,106.470001,98.629997,102.290001,97.404472,32873800
2013-07-15,102.279999,108.980003,102.139999,108.029999,102.870316,13312300
2013-07-22,108.070000,108.879997,101.949997,104.580002,99.585083,11453600
2013-07-29,104.099998,110.330002,102.000000,109.150002,103.936829,14854800
2013-08-05,109.000000,109.849998,107.529999,108.220001,103.051254,7326100
2013-08-12,107.580002,109.730003,107.339996,108.680000,103.489281,8550100
2013-08-19,108.330002,110.889999,107.510002,110.690002,105.403282,7428300
2013-08-26,110.800003,113.339996,106.839996,107.360001,102.232323,8092000
2013-09-02,108.449997,109.790001,106.779999,108.160004,102.994110,6193200
2013-09-09,108.400002,111.500000,106.379997,107.239998,102.258713,10517400
2013-09-16,108.849998,118.309998,108.559998,116.830002,111.403259,17835700
2013-09-23,115.169998,116.000000,112.870003,113.769997,108.485397,8451900
2013-09-30,112.570000,115.360001,111.800003,114.730003,109.400795,7670600
2013-10-07,113.750000,115.889999,111.250000,115.870003,110.487862,6236100
2013-10-14,115.290001,126.629997,114.330002,126.440002,120.566879,17591600
2013-10-21,126.220001,132.550003,125.919998,132.059998,125.925804,14433400
2013-10-28,131.419998,134.740005,129.809998,134.649994,128.395538,14375400
2013-11-04,134.649994,136.979996,130.250000,132.570007,126.412109,16107700
2013-11-11,131.979996,139.940002,130.809998,138.649994,132.209717,16810200
2013-11-18,138.589996,139.770004,133.929993,137.070007,130.703079,12243200
2013-11-25,137.809998,140.550003,136.710007,138.699997,132.257401,4821200
2013-12-02,139.149994,140.960007,136.809998,139.389999,132.915344,7446300
2013-12-09,139.820007,140.179993,136.270004,137.899994,131.494537,8719300
2013-12-16,139.589996,143.729996,137.360001,142.710007,136.227325,17111000
2013-12-23,143.309998,143.860001,141.139999,143.429993,136.914536,4381500
2013-12-30,143.479996,144.389999,139.570007,140.050003,133.688110,8131500
2014-01-06,142.699997,143.000000,138.259995,142.630005,136.150940,9496100
2014-01-13,141.350006,143.139999,139.729996,140.509995,134.127228,10823000
2014-01-20,141.710007,142.839996,134.570007,134.580002,128.466568,8771700
2014-01-27,134.690002,135.779999,131.080002,133.320007,127.263847,14080400
2014-02-03,132.929993,135.059998,128.169998,131.759995,125.774712,11879100
2014-02-10,131.369995,134.550003,129.339996,133.919998,127.836617,11971100
2014-02-17,134.320007,135.210007,131.009995,134.899994,128.772064,8897800
2014-02-24,135.089996,136.979996,131.949997,133.330002,127.273407,10061000
2014-03-03,132.050003,138.600006,132.050003,137.429993,131.187149,8091700
2014-03-10,137.029999,139.289993,135.880005,136.759995,130.690353,9395000
2014-03-17,137.710007,141.169998,135.240005,136.789993,130.718979,17939900
2014-03-24,137.149994,137.199997,131.300003,132.009995,126.151161,18476300
2014-03-31,132.520004,136.600006,131.869995,134.350006,128.387314,12203700
2014-04-07,134.360001,135.009995,130.679993,131.229996,125.405800,10119500
2014-04-14,132.110001,135.970001,130.639999,135.550003,129.534058,9482400
2014-04-21,135.610001,137.770004,133.949997,134.210007,128.253586,9767700
2014-04-28,134.389999,137.729996,133.520004,136.949997,130.871933,6563200
2014-05-05,136.070007,138.669998,135.009995,137.520004,131.416641,8777800
2014-05-12,138.029999,140.839996,137.550003,138.229996,132.095139,7822100
2014-05-19,138.100006,141.940002,136.970001,141.500000,135.219955,10200500
2014-05-26,142.020004,144.850006,141.619995,144.160004,137.761963,5604500
2014-06-02,144.309998,144.990005,142.279999,142.699997,136.366730,7955000
2014-06-09,142.690002,144.399994,139.089996,140.270004,134.044556,6626300
2014-06-16,139.820007,149.369995,138.300003,148.119995,141.546188,15093700
2014-06-23,148.000000,151.889999,147.960007,151.410004,144.897980,10804400
2014-06-30,151.399994,153.740005,150.660004,153.610001,147.003387,4775100
2014-07-07,152.860001,153.100006,149.419998,150.639999,144.161087,5000900
2014-07-14,151.649994,155.309998,149.580002,152.869995,146.295181,6611600
2014-07-21,152.529999,153.929993,150.800003,150.860001,144.371643,5590900
2014-07-28,150.899994,151.460007,145.929993,146.750000,140.438385,7977900
2014-08-04,147.309998,149.080002,145.080002,147.850006,141.491089,5887400
2014-08-11,148.809998,150.240005,147.500000,148.720001,142.323685,3509300
2014-08-18,149.289993,151.070007,149.039993,149.460007,143.031876,5499600
2014-08-25,150.130005,150.539993,147.029999,147.880005,141.519836,4516900
2014-09-01,148.720001,154.240005,148.369995,153.300003,146.706680,5852600
2014-09-08,152.539993,154.089996,150.009995,153.770004,147.156479,5937700
2014-09-15,154.000000,161.649994,152.009995,158.330002,151.718292,15912100
2014-09-22,158.009995,160.350006,157.039993,159.779999,153.107758,6848600
2014-09-29,158.839996,163.839996,156.699997,162.740005,155.944122,11098000
2014-10-06,163.270004,165.169998,153.490005,154.750000,148.287811,10139600
2014-10-13,155.100006,156.770004,148.809998,156.119995,149.600571,12599800
2014-10-20,155.720001,164.479996,154.009995,163.880005,157.036499,10173400
2014-10-27,163.750000,169.000000,163.009995,167.399994,160.409531,8852400
2014-11-03,167.149994,171.919998,165.710007,171.220001,164.070023,8288800
2014-11-10,170.990005,172.880005,170.059998,171.559998,164.395813,5994600
2014-11-17,171.259995,176.610001,170.279999,174.460007,167.174713,5934100
2014-11-24,175.339996,179.789993,174.399994,178.179993,170.739380,6411600
2014-12-01,178.789993,182.419998,175.720001,182.029999,174.428604,9779900
2014-12-08,182.949997,183.509995,175.339996,175.789993,168.449173,10147000
2014-12-15,176.820007,178.970001,163.570007,174.220001,167.131729,21675400
2014-12-22,175.240005,178.339996,174.330002,175.899994,168.743362,4209400
2014-12-29,174.960007,176.490005,170.330002,172.449997,165.433762,3648600
2015-01-05,171.820007,175.360001,169.350006,172.660004,165.635208,9390100
2015-01-12,174.059998,176.899994,169.009995,176.759995,169.568390,10357100
2015-01-19,178.309998,181.490005,175.550003,176.009995,168.848892,9089300
2015-01-26,175.940002,177.940002,168.880005,169.110001,162.229645,7837700
2015-02-02,169.300003,174.979996,168.029999,173.250000,166.201172,6772900
2015-02-09,172.289993,177.479996,170.779999,176.470001,169.290207,7884300
2015-02-16,176.600006,180.050003,176.509995,178.500000,171.237625,5926400
2015-02-23,178.500000,178.809998,173.419998,176.979996,169.779419,7804400
2015-03-02,176.979996,178.149994,173.000000,173.190002,166.143661,5917300
2015-03-09,172.850006,174.809998,170.000000,173.320007,166.268356,6507800
2015-03-16,174.210007,178.600006,170.509995,172.039993,165.231216,13559600
2015-03-23,172.169998,172.279999,163.600006,164.589996,158.076065,7639800
2015-03-30,165.050003,167.380005,164.279999,166.220001,159.641586,6351500
2015-04-06,165.369995,174.500000,165.000000,174.369995,167.469025,14134600
2015-04-13,173.639999,175.300003,167.330002,168.000000,161.351135,8674700
2015-04-20,168.289993,170.929993,168.289993,169.949997,163.223969,5384100
2015-04-27,170.360001,171.960007,168.360001,171.729996,164.933487,7091200
2015-05-04,171.610001,174.089996,168.460007,173.350006,166.489365,5638400
2015-05-11,174.009995,175.289993,171.669998,175.139999,168.208511,6637700
2015-05-18,175.139999,178.789993,174.679993,175.179993,168.246933,5623600
2015-05-25,175.000000,176.889999,173.000000,173.220001,166.364517,4220900
2015-06-01,173.869995,183.029999,172.919998,182.240005,175.027542,7499700
2015-06-08,181.919998,185.190002,179.000000,183.630005,176.362564,8077000
2015-06-15,182.529999,183.500000,174.509995,175.940002,168.976898,13303600
2015-06-22,176.759995,177.649994,172.419998,173.660004,167.015701,8221400
2015-06-29,171.619995,173.119995,169.639999,171.130005,164.582504,6481700
2015-07-06,170.000000,171.220001,166.669998,168.460007,162.014648,7849600
2015-07-13,169.690002,171.979996,169.029999,170.229996,163.716919,6361700
2015-07-20,170.600006,171.970001,163.259995,164.110001,157.831070,5918200
2015-07-27,162.750000,172.600006,162.380005,171.419998,164.861404,7420800
2015-08-03,171.460007,173.000000,166.029999,166.990005,160.600906,4965800
2015-08-10,168.380005,171.080002,163.500000,164.809998,158.504288,9562600
2015-08-17,164.190002,167.309998,155.830002,156.029999,150.060226,8949800
2015-08-24,146.509995,153.750000,130.130005,152.500000,146.665298,13200000
2015-08-31,151.949997,153.279999,147.320007,148.610001,142.924118,9471500
2015-09-07,151.009995,155.000000,147.580002,151.080002,145.299622,8343400
2015-09-14,150.740005,155.630005,144.880005,145.300003,139.976212,18520600
2015-09-21,145.789993,146.809998,141.100006,144.449997,139.157379,10350800
2015-09-28,143.000000,145.580002,140.009995,145.520004,140.188187,7867900
2015-10-05,146.059998,157.199997,146.059998,155.330002,149.638748,9861200
2015-10-12,155.160004,155.339996,149.750000,152.479996,146.893158,5847600
2015-10-19,151.600006,161.699997,151.500000,159.520004,153.675217,7901500
2015-10-26,160.070007,160.410004,153.869995,156.050003,150.332352,9025600
2015-11-02,156.289993,162.500000,156.289993,162.380005,156.430435,7756100
2015-11-09,161.500000,162.460007,157.389999,158.110001,152.316879,8870600
2015-11-16,157.990005,164.940002,157.990005,164.139999,158.125977,6701300
2015-11-23,164.139999,164.759995,161.660004,164.089996,158.077759,3578200
2015-11-30,163.600006,164.479996,153.289993,155.470001,149.773605,11783600
2015-12-07,153.860001,154.339996,144.179993,144.259995,138.974335,10385500
2015-12-14,143.000000,157.509995,140.889999,147.149994,141.999863,20062200
2015-12-21,147.550003,151.240005,144.729996,149.649994,144.412338,7211000
2015-12-28,149.000000,150.350006,147.020004,148.990005,143.775497,5540000
2016-01-04,146.410004,147.000000,134.289993,134.710007,129.995270,12719400
2016-01-11,134.860001,136.330002,124.839996,126.919998,122.477905,12626800
2016-01-18,129.210007,129.750000,119.709999,127.559998,123.095497,11752900
2016-01-25,127.000000,133.039993,125.709999,132.880005,128.229355,11450300
2016-02-01,131.610001,136.089996,127.430000,131.910004,127.293251,10131900
2016-02-08,130.279999,131.770004,122.779999,128.600006,124.099106,10207900
2016-02-15,130.440002,134.669998,128.070007,129.759995,125.218506,8630100
2016-02-22,129.759995,139.419998,129.759995,137.380005,132.571793,9701200
2016-02-29,137.279999,146.279999,136.669998,143.910004,138.873260,9487600
2016-03-07,143.250000,145.330002,139.580002,144.419998,139.365402,6627200
2016-03-14,144.100006,163.880005,141.190002,163.710007,158.258972,19429900
2016-03-21,163.570007,164.839996,160.539993,162.649994,157.234238,6150000
2016-03-28,162.570007,163.990005,160.389999,163.669998,158.220276,7924900
2016-04-04,163.880005,165.509995,160.729996,163.419998,157.978622,6874900
2016-04-11,163.460007,167.550003,163.029999,165.899994,160.376007,6626700
2016-04-18,165.330002,169.300003,164.809998,166.320007,160.782074,5242400
2016-04-25,165.660004,168.199997,163.740005,165.110001,159.612335,5262700
2016-05-02,165.600006,168.179993,157.690002,161.029999,155.668198,8436800
2016-05-09,161.399994,163.949997,156.919998,157.759995,152.507080,6752200
2016-05-16,157.559998,162.460007,156.910004,161.630005,156.248215,6278200
2016-05-23,161.649994,165.970001,161.100006,164.470001,158.993652,5374600
2016-05-30,165.429993,167.000000,161.000000,163.820007,158.365311,4381500
2016-06-06,163.179993,165.899994,160.320007,160.869995,155.513535,6554000
2016-06-13,160.320007,162.740005,157.509995,162.250000,156.847595,8093000
2016-06-20,164.279999,166.500000,149.500000,150.570007,145.920303,16913800
2016-06-27,149.100006,155.940002,145.000000,153.839996,149.089310,10827300
2016-07-04,152.470001,156.880005,150.000000,156.220001,151.395828,7048600
2016-07-11,157.110001,163.639999,156.419998,160.589996,155.630859,7875700
2016-07-18,160.759995,161.169998,158.029999,160.770004,155.805344,4430800
2016-07-25,160.289993,162.210007,159.350006,161.899994,156.900406,5399700
2016-08-01,162.000000,162.960007,158.619995,162.910004,157.879242,4186800
2016-08-08,163.339996,166.169998,163.119995,165.500000,160.389236,4620800
2016-08-15,165.699997,169.440002,165.589996,168.630005,163.422607,5602900
2016-08-22,168.990005,169.570007,164.369995,164.949997,159.856216,5078100
2016-08-29,165.429993,167.080002,163.490005,165.490005,160.379608,6199500
2016-09-05,167.100006,167.100006,160.820007,160.850006,155.882828,4385200
2016-09-12,160.199997,164.070007,158.199997,158.889999,154.357132,7605100
2016-09-19,160.070007,175.380005,159.550003,174.389999,169.414917,15460500
2016-09-26,174.000000,177.360001,173.110001,174.679993,169.696655,10720900
2016-10-03,173.860001,175.259995,171.720001,173.009995,168.074295,6827500
2016-10-10,173.339996,174.589996,169.660004,170.979996,166.102203,6173400
2016-10-17,170.940002,172.490005,168.000000,170.199997,165.344467,4799300
2016-10-24,171.309998,176.350006,170.300003,174.250000,169.278946,7756100
2016-10-31,175.139999,176.119995,170.160004,174.800003,169.813248,7229600
2016-11-07,176.850006,185.000000,176.440002,183.690002,178.449600,11196900
2016-11-14,184.500000,187.330002,182.750000,187.289993,181.946899,7143500
2016-11-21,187.330002,191.839996,186.740005,191.529999,186.065964,3991300
2016-11-28,190.580002,193.880005,189.490005,192.800003,187.299728,7668400
2016-12-05,193.699997,197.300003,191.600006,196.600006,190.991318,9443200
2016-12-12,195.869995,201.570007,195.449997,196.479996,191.264053,11019700
2016-12-19,196.669998,199.490005,190.779999,191.860001,186.766693,14679600
2016-12-26,191.970001,192.529999,185.679993,186.199997,181.256943,5138200
2017-01-02,186.570007,191.740005,186.570007,190.250000,185.199432,5864900
2017-01-09,189.580002,190.529999,186.339996,187.009995,182.045425,6001100
2017-01-16,186.119995,188.100006,184.369995,185.729996,180.799408,5501000
2017-01-23,185.809998,196.419998,184.300003,195.919998,190.718887,8075000
2017-01-30,195.479996,195.479996,183.869995,188.210007,183.213608,10150700
2017-02-06,190.429993,191.000000,186.809998,190.860001,185.793274,6002700
2017-02-13,191.050003,194.789993,190.630005,193.699997,188.557861,5274200
2017-02-20,194.369995,195.570007,190.119995,193.110001,187.983536,7412100
2017-02-27,192.970001,198.600006,191.770004,194.350006,189.190598,8384200
2017-03-06,194.000000,195.429993,189.899994,192.149994,187.048996,5982300
2017-03-13,191.869995,196.089996,190.979996,194.589996,189.817795,7682000
2017-03-20,195.050003,197.479996,187.229996,188.119995,183.506470,18026400
2017-03-27,186.789993,196.229996,184.300003,195.149994,190.364044,9796100
2017-04-03,195.860001,199.169998,194.399994,195.649994,190.851807,8336700
2017-04-10,196.130005,197.229996,183.710007,183.729996,179.224121,9664900
2017-04-17,184.369995,187.649994,182.889999,185.279999,180.736099,8863000
2017-04-24,187.500000,192.369995,187.309998,189.699997,185.047714,8101000
2017-05-01,189.910004,192.800003,188.160004,192.419998,187.701019,5792200
2017-05-08,192.119995,192.119995,187.940002,191.660004,186.959641,5836200
2017-05-15,191.880005,195.940002,186.000000,189.369995,184.725800,8354900
2017-05-22,190.389999,194.940002,189.440002,194.259995,189.495865,4822200
2017-05-29,193.820007,204.889999,191.929993,203.110001,198.128830,6833800
2017-06-05,202.669998,207.110001,200.839996,206.399994,201.338150,9503100
2017-06-12,206.139999,211.880005,205.259995,210.500000,205.337601,7285700
2017-06-19,211.229996,216.960007,205.500000,215.350006,210.068649,12771400
2017-06-26,216.389999,218.360001,214.289993,217.330002,212.503784,7238200
2017-07-03,218.490005,219.360001,214.639999,218.509995,213.657608,4731100
2017-07-10,218.000000,219.990005,216.360001,219.059998,214.195374,5192600
2017-07-17,215.250000,216.470001,209.710007,212.509995,207.790817,10897700
2017-07-24,212.089996,215.589996,206.220001,208.039993,203.420074,6053900
2017-07-31,208.369995,210.479996,205.910004,209.320007,204.671677,5906700
2017-08-07,209.000000,209.449997,203.130005,204.869995,200.320480,5509200
2017-08-14,205.949997,210.990005,204.690002,206.000000,201.425400,4496900
2017-08-21,206.000000,209.600006,204.869995,207.759995,203.146301,3910500
2017-08-28,208.429993,216.710007,207.220001,215.050003,210.274429,4389200
2017-09-04,214.199997,214.919998,209.669998,210.479996,205.805908,4609400
2017-09-11,212.110001,217.300003,211.009995,214.830002,210.552032,6653000
2017-09-18,215.000000,222.710007,214.110001,220.000000,215.619064,11228600
2017-09-25,220.130005,226.339996,217.600006,225.580002,221.087952,6702600
2017-10-02,225.509995,227.000000,217.770004,220.800003,216.403137,6320700
2017-10-09,221.110001,226.080002,220.039993,222.220001,217.794861,5314000
2017-10-16,222.720001,225.850006,219.809998,225.070007,220.588104,5433000
2017-10-23,226.000000,231.350006,224.690002,230.470001,225.880585,6079900
2017-10-30,230.070007,230.449997,222.860001,224.240005,219.774628,4970900
2017-11-06,223.630005,224.139999,215.470001,218.149994,213.805908,4871900
2017-11-13,219.500000,221.770004,214.169998,216.000000,211.698730,6305000
2017-11-20,216.610001,219.100006,216.050003,217.000000,212.678818,4252700
